Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,helpful,verified,variant,rating,text_ko
3.0 out of 5 stars,Zoe,https://www.amazon.com/gp/customer-reviews/R3ITKK9E3RDKEH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Sobrevalorado","Pienso que está sobrevalorado. Me gusta su olor, es un producto bien simple. No siento que hidrate tanto. Pero si ayuda con redness. Disminuye el rojo de mi cara. Mi cara es bien sensitiva y reacciona mal ante cualquier producto, puedo decir que con este no tuvo ninguna reacción. Pero tampoco veo que haya hecho alguna diferencia en ella. Solo se siente bienal hecharlo, pero no veo cambios",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 19, 2024",One person found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"그래서 당신은 그렇게 생각합니다. Me gusta su olor, es un producto bien simple. No siento que hidrate tanto. Pero si ayuda con redness. Disminuye el rojo de mi cara. Mi cara es bien sensitiva y reacciona mal ante cualquier producto, puedo decir que con este no tuvo ninguna reacción. Pero tampoco veo que haya hecho alguna diferencia en ella. Solo se siente bienal hecharlo, pero no veo cambios"
3.0 out of 5 stars,Joe Diaz,https://www.amazon.com/gp/customer-reviews/R1DT4AKPPR7510/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Very skeptical","Click to play video
Still on my first week with this product but I can't shake the feeling this product was tampered with. The box came dirty and a little scuffed up, seems like the sticker on the bottom of the box was peeled off and placed back because it peeled off right away.

Consistency of the product itself is lightweight, it is absorbed into my skin right away. No smell. I don't think I would purchase from this store again, I'd probably google a wholesale or go with Jolse.","https://m.media-amazon.com/images/I/51NphkIReqL.88.jpg  
","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on September 10, 2023",7 people found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"동영상을 재생하려면 클릭하세요.
아직 이 제품을 사용한 첫 주이지만 이 제품이 조작되었다는 느낌을 지울 수 없습니다. 상자가 더러워지고 조금 긁혀서 왔는데, 상자 밑면에 붙은 스티커가 벗겨졌다가 바로 벗겨져서 다시 넣은 것 같습니다.

제품 자체의 지속력은 가벼워서 피부에 바로 흡수됩니다. 냄새가 없습니다. 다시는 이 상점에서 구매할 생각이 없습니다. 아마도 Google에서 도매로 검색하거나 Jolse를 선택하겠습니다."
3.0 out of 5 stars,Erika Ramsey,https://www.amazon.com/gp/customer-reviews/R1NZEFX6X6AC6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Be Aware and Careful!","So it seems like this product is not suitable for all skin types so please be cautious when purchasing! I really tried to like this product because my friend is also a big fan, but when I used it I got red bumps from my face all the way to my neck. If you are allergic to any of the ingredients or have sensitive skin, I would be cautious when buying or using this product.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 24, 2024",2 people found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"그래서 이 제품은 모든 피부타입에 적합하지 않은 것 같으니 구매시 주의해주세요! 친구도 이 제품을 너무 좋아해서 너무 맘에 들어했는데 사용해보니 얼굴부터 목까지 붉은 돌기가 생겼어요. 어떤 성분에 알레르기가 있거나 민감한 피부를 가지고 계시다면, 이 제품을 구입하거나 사용할 때 주의가 필요합니다."
3.0 out of 5 stars,Kethan S.,https://www.amazon.com/gp/customer-reviews/RYLNTZSOVQ4OV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 [UPDATED] initially hydrating, but irritating if layered on","UPDATE: I have since stopped using this toner since my skin began to feel very irritated, likely due to the sugar cane extract. Please exercise caution, depending on how many times you use it your skin may feel lacking or very hydrated, but at the cost of your barrier if you’re sensitive.

Initial review:

Currently halfway through the bootle, and I've been enjoying the benefits of it so far. This toner has been very hydrating and soothing for my skin, and I have yet to have any significant breakouts as of far. I use this day and night followed by my treatments and then lock in with moisturizer.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 25, 2023",3 people found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"업데이트: 사탕수수 추출물로 인해 피부가 매우 자극을 받기 시작한 이후로 이 토너 사용을 중단했습니다. 사용 횟수에 따라 피부가 부족하거나 수분이 부족한 느낌을 받을 수 있지만, 예민한 경우에는 장벽이 손상될 수 있으므로 주의하시기 바랍니다.

초기 검토:

현재 부틀의 절반 정도가 지났고 지금까지 그 혜택을 누리고 있습니다. 이 토너는 피부에 매우 수분을 공급하고 진정시켜 주었고 아직 큰 호흡이 없었습니다."
3.0 out of 5 stars,Spencer,https://www.amazon.com/gp/customer-reviews/RGQC5HLZDXMZO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 eh",This was over hyped on tiktok for me. Felt like it didn’t do much at all for my skin and may have even irritated my barrier. It was a mediocre consistency and don’t understand why it’s so loved. It felt too acidic for my skin.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 26, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,이것은 나를 위해 tiktok에서 지나치게 과장되었습니다. 내 피부에 전혀 효과가 없는 것 같았고 심지어 내 장벽을 자극했을 수도 있습니다. 평범한 일관성이었고 왜 그렇게 사랑 받는지 이해하지 못합니다. 내 피부에는 너무 산성인 것 같았어요.
3.0 out of 5 stars,NellieNels,https://www.amazon.com/gp/customer-reviews/R39PGHE2ENVZPG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Good.",Iv been using this for about 3months now. Not sure if it’s really made a big difference in my skin. I have a lot of dark marks and I thought this toner would lighten it up more…. Maybe I need to be more consistent. Not bad tho,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 19, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,저는 이것을 약 3개월 동안 사용해 왔습니다. 그것이 실제로 내 피부에 큰 변화를 가져왔는지 확실하지 않습니다. 제가 어두운 부분이 많은데 이 토너를 사용하면 좀 더 밝아질 줄 알았는데… 아마도 좀 더 일관성을 유지해야 할 것 같습니다. 나쁘지는 않은데
3.0 out of 5 stars,Tiffany tests,https://www.amazon.com/gp/customer-reviews/R12IJO5BMGC76V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 No sé por qué este tónico es viral","Hace más de un año compré este tónico y he visto que ahora es viral. Mi piel es sensible, con tendencia al acné y deshidratada. Este tónico lo usé como sheet mask y usando el método de las 7 capas de tónico pero siempre se sentía como agua y ya. No hidrata para nada, prefiero mil veces el tónico Soon Jung de Etude House, ese sí es un buen tónico hidratante y con propiedades antioxidantes.
No considero agradable gastar tanto dinero en un tónico que debe usarse más de 7 veces para sentirlo hidratante.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on August 16, 2023",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"당신은 자신의 입소문에 대해 이야기하고 싶어합니다. Mi piel es sensible, con tendencia al acné y deshidratada. Este tónico lo usé como 시트 마스크 y usando el método de las 7 capas de tónico pero siempre se sentía como agua y ya. No hidrata para nada, prefiero mil veces el tónico Soon Jung de Etude House, ese sí es un buen tónico hidratante y con propiedades 항산화제.
분해 가능한 가스타르 탄토 dinero en un tónico que debe usarse más de 7 veces para sentirlo hidrata를 고려하지 않음"
3.0 out of 5 stars,Tara Mcfee,https://www.amazon.com/gp/customer-reviews/RG62YFPPGF5IW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Wanted to love",I’m not sure how long I’m supposed to use it before noticing a difference but I used it every day for 30 days at least and I just don’t think it’s doing anything?,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 16, 2024",One person found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,얼마나 오래 사용해야 차이를 느낄 수 있을지 잘 모르겠지만 적어도 30일 동안 매일 사용했는데 아무 효과가 없는 것 같나요?
3.0 out of 5 stars,VMVA,https://www.amazon.com/gp/customer-reviews/R2LFQ4LP6WF7LM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Not sure if it's working",I purchased this on a recommendation. It has no smell and doesn't feel like anything other than water. The only reason I know it's not water is because I had a cut on my face and it stung a little. I see/feel no changes so far.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 18, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,추천으로 구매했습니다. 냄새도 없고 물 외에 다른 느낌도 없습니다. 물이 아니라는 걸 아는 유일한 이유는 얼굴에 상처가 나서 조금 따가웠기 때문이에요. 지금까지 아무런 변화가 보이지/느껴지지 않습니다.
3.0 out of 5 stars,Mindy Cha,https://www.amazon.com/gp/customer-reviews/R342676I575IMF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 I broke out because of it","I did like how it felt after using it, so I used it for a couple weeks. During those couple of weeks, I started breaking out on my chin and nose.
I was confused because I don’t usually break out like that. So, just to experiment, I stopped using the product for 2 weeks.
I wasn’t breaking out anymore after that.

I have a combination skin type. So it may not work as well for combination skin types.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on November 17, 2023",3 people found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"사용 후 느낌이 너무 좋아서 몇 주 동안 사용했어요. 그 몇 주 동안 나는 턱과 코에 발진이 생기기 시작했습니다.
평소에는 그런 식으로 헤어지지 않아서 헷갈렸어요. 그래서 그냥 실험삼아 2주 동안 제품 사용을 중단했습니다.
그 이후에는 더 이상 헤어지지 않았습니다.

나는 복합성 피부 타입을 가지고 있습니다. 따라서 복합성 피부에는 효과가 없을 수도 있습니다."
3.0 out of 5 stars,msal0208,https://www.amazon.com/gp/customer-reviews/R34M84CZTLBQLR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 ehh",it’s not as good as everyone says. kinda feels like it leaves my skin oily. didn’t really like this toner. there’s better .,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9987a827-9e5f-4228-b40f-2f988ad0f287._CR24,0,451,451_SX48_.jpg","Reviewed in the United States on April 28, 2024",One person found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,모두가 말하는 것처럼 좋지는 않습니다. 왠지 피부가 기름진 것 같은 느낌이 들어요. 이 토너는 별로 마음에 들지 않았어요. 더 좋습니다.
3.0 out of 5 stars,💎Venieta💎,https://www.amazon.com/gp/customer-reviews/R2WKZ65OQ4FLCZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Not the best",I bought cause of the hype on tictok I didn't see any changes only put a slight calm to my face,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/085ff88a-ee68-4c26-9107-a6548f624f5c._CR0,0,1080,1080_SX48_.jpg","Reviewed in the United States on May 10, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,틱톡에 대한 과대광고 때문에 구입했습니다. 아무런 변화도 없었습니다. 단지 얼굴이 약간 차분해졌을 뿐입니다.
3.0 out of 5 stars,Katrina Storkson,https://www.amazon.com/gp/customer-reviews/RW725KLE9KBAW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Helpful with hydration","Click to play video
I use this everyday to restore moisture to my skin after cleansing. It has help to calm my skin with any redness as well. Would recommend for all skin types",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b15744e0-40e2-4098-9292-d60fb80e970a._CR0,0,375,375_SX48_.jpg","Reviewed in the United States on April 5, 2024",6 people found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"동영상을 재생하려면 클릭하세요.
세안 후 피부에 수분을 공급하기 위해 매일 사용하고 있어요. 붉어짐이 있는 피부를 진정시키는 데 도움이 되었습니다. 모든 피부타입에 추천드리고 싶어요"
3.0 out of 5 stars,Thomas Skaggs,https://www.amazon.com/gp/customer-reviews/RYKYPU3EP2ODQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Skeptical","Since there’s no dye and no scents, sometimes I think I just bought bottled tap water and I’m rubbing my face with it. Can’t tell if it’s working after 2 months of using it but I had pretty good skin to begin with. Can’t feel a difference when I use it either.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 24, 2023",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"색소도 없고 향도 없어서 그냥 생수를 사다가 얼굴에 바르는 것 같은 생각이 들 때가 있어요. 2개월 정도 사용해본 결과 효과가 있는지는 모르겠지만, 처음부터 피부가 꽤 좋았습니다. 사용해봐도 별 차이 못 느끼겠어요."
3.0 out of 5 stars,Mariah Peapealalo,https://www.amazon.com/gp/customer-reviews/RTINR76TZ3QSP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 not for my skin","I have naturally very dry acne prone skin- This did not make a huge difference, I broke out after using it. Tried to keep using it but just wasn't good for my skin personally. My sister uses this though and it works amazing on her skin- hers is more oily than mine.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 15, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"나는 선천적으로 매우 건조한 여드름 피부를 가지고 있습니다. 이것은 큰 변화를 가져오지 않았고, 사용 후에는 여드름이 났습니다. 계속 사용하려고 노력했지만 개인적으로 피부에 좋지 않았습니다. 내 여동생은 이것을 사용하는데 피부에 정말 효과가 좋습니다. 그녀의 피부는 나보다 기름기가 더 많습니다."
3.0 out of 5 stars,Snow,https://www.amazon.com/gp/customer-reviews/R2N73ZU6GIKJ3O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 8 pore clogging ingredients",I have acne prone skin and I bought this because it had no fungal acne causing ingredients but when I looked it up for pore clogging ingredients it had 8! My skin definitely felt more glowy after using this but if you are acne prone I would not recommend it!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 14, 2024",6 people found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,여드름성 피부인데 곰팡이성여드름 유발성분이 없어서 구매했는데 모공막힘 성분을 검색해보니 8개나 들어있더라구요! 이것을 사용하고 나면 확실히 피부가 더 윤기가 나지만 여드름이 나기 쉬운 분이라면 추천하지 않습니다!
3.0 out of 5 stars,Devonisha,https://www.amazon.com/gp/customer-reviews/R168775E43UODA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Not worth the hype",Not seeing any improvements or anything with this… save!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 11, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,이것으로 어떤 개선이나 아무것도 볼 수 없습니다... 저장하세요!
3.0 out of 5 stars,mbake sarr,https://www.amazon.com/gp/customer-reviews/R28ZJUIW9XWEGB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Hydrating? i think","I enjoyed this toner initially but it had minimal to no effect on my skin, upon application it was hydrating but after consistently using it for a few months i don’t see any results in my complexion that i can attribute to this product. overhyped.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 17, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,처음에는 이 토너가 마음에 들었지만 피부에 미치는 영향이 거의 없거나 전혀 없었습니다. 바르면 수분이 공급되었지만 몇 달 동안 꾸준히 사용한 후에는 이 제품으로 인한 안색 결과가 전혀 보이지 않습니다. 과장됐다.
3.0 out of 5 stars,Luz o.,https://www.amazon.com/gp/customer-reviews/R24G836OEUEJ2H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 nada",la caja del producto vino toda rota y arrugada,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 4, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,la caja del producto vino toda rota y arrugada
3.0 out of 5 stars,"Muy bueno todo, llegó a Colombia en una semana! Gracias!",https://www.amazon.com/gp/customer-reviews/R3C01KXG3V9Z85/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Hidratante pero….","Hidrata más sin embargo no sienta que haga un cambio en la rutina, no lo volvería usar",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 12, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"Hidrata más sin embargo no sienta que haga un cambio en la rutina, no lo volvería usar"
3.0 out of 5 stars,Gay Htoo,https://www.amazon.com/gp/customer-reviews/R3GHQSCF8L48YW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 It good",Helps,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/4424e425-86ed-49bf-8c2f-d8c76c12e7d2._CR187,0,1125,1125_SX48_.jpg","Reviewed in the United States on June 24, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,도움
3.0 out of 5 stars,Bibiana,https://www.amazon.com/gp/customer-reviews/R33XYAEXPK076/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Opinión.","Lo he estado usando por un mes y no he visto ningún cambio, tampoco he visto diferencias de mi rostro antes de usarlo y ahora, un poco decepcionada.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 7, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"Lo he estado usando por un mes y no he visto ningún cambio, tampoco he visto diferencias de mi rostro antes de usarlo y ahora, un poco decepcionada."
3.0 out of 5 stars,Sunghoon,https://www.amazon.com/gp/customer-reviews/R3BY9DFTBE6QNM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 It’s alright",It hasn’t made much of a difference in my skin. I have combo-oily skin which is also acne prone. Hasn’t done much for my face.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 21, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,그것은 내 피부에 큰 변화를 가져 오지 않았습니다. 나는 여드름이 발생하기 쉬운 복합 지성 피부를 가지고 있습니다. 내 얼굴에는 별로 한 게 없어요.
3.0 out of 5 stars,raya,https://www.amazon.com/gp/customer-reviews/R245TP8OUFQBS9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Overhyped?","I was influenced for sure. I’m about halfway through the bottle and am just unsure what the hype was about. I wouldn’t say this has improved my skin like others say it does. I’m prone to breakouts, have large pores and have combo skin. I honestly wasn’t impressed. I’ll finish up the bottle, but most likely won’t repurchase this one.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on September 22, 2023",One person found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"확실히 영향을 받았어요. 나는 병을 절반 정도 마셨고 과대 광고가 무엇인지 잘 모르겠습니다. 나는 다른 사람들이 말하는 것처럼 이것이 내 피부를 개선했다고 말하지 않을 것입니다. 저는 트러블이 잘 생기고, 모공이 크고, 복합성 피부입니다. 솔직히 감동받지 못했습니다. 한 병은 다 써버리겠지만, 이 병은 재구매하지 않을 것 같습니다."
3.0 out of 5 stars,Angela,https://www.amazon.com/gp/customer-reviews/RLKR7FO7K0VEK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Package issue","I really was excited to open this and get to use it. Unfortunately the toner was already opened and the package was soaked when I opened up my Amazon package. The toner works great so far, just disappointing how the toner was opened already and was leaking everywhere","https://m.media-amazon.com/images/I/61QVuvr7fML.88.jpg  
https://m.media-amazon.com/images/I/61azpQbtPiL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on October 22, 2023",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,이 제품을 열어서 사용하게 되어 정말 기뻤습니다. 안타깝게도 토너는 이미 개봉되어 있었고 Amazon 패키지를 열었을 때 패키지가 흠뻑 젖어 있었습니다. 토너는 지금까지 훌륭하게 작동합니다. 토너가 이미 열려서 여기저기로 새어나가는 방식이 실망스럽습니다.
3.0 out of 5 stars,Meradith V.,https://www.amazon.com/gp/customer-reviews/RGE9C1Y5FNJHM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 I think it’s working?","I use this in the morning and at night after I wash my face and follow up with my daily moisturizer. My skin has been very clear lately, but I also used a new moisturizer at the same time. The two of them have been helping my pores.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 6, 2023",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,"아침저녁으로 세안하고 매일 모이스처라이저를 바른 후 이것을 사용합니다. 요즘 피부가 많이 깨끗해졌는데, 동시에 새로운 보습제도 사용했어요. 두 가지가 모공을 도와주고 있어요."
3.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/RKKAPFXBGPLOL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Broke me out",I wanted to love this after all the great reviews but it caused little bumps along my jaw line.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 16, 2024",One person found this helpful,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,나는 모든 훌륭한 리뷰 이후 이것을 좋아하고 싶었지만 턱선을 따라 약간의 충격이 발생했습니다.
3.0 out of 5 stars,Diana,https://www.amazon.com/gp/customer-reviews/R2UA0EJY1DYUV8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 It’s okay","It’s okay. I've been using it once a day, and I didn't see any changes to my skin.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 16, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,괜찮아요. 하루에 한 번씩 사용했는데 피부에 별 변화는 없었어요.
3.0 out of 5 stars,J,https://www.amazon.com/gp/customer-reviews/R2A3R3A5IMRGNZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Okay toner",The toner just feels like water on your skin and there's really nothing special about it other than it hydrates your skin. It doesn't feel like it does anything tbh. You can find so much better toners out there.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 2, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,토너는 피부에 물처럼 느껴지며 피부에 수분을 공급하는 것 외에는 특별한 것이 없습니다. 아무것도 하지 않는 것 같은 느낌이 듭니다. 훨씬 더 좋은 토너를 찾을 수 있습니다.
3.0 out of 5 stars,Jocelyne,https://www.amazon.com/gp/customer-reviews/R1NMPPI7G68S11/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Just okay","With my other toners, my skin looks visibly hydrated, I feel like after using this for weeks I still see no difference and the product is just okay. I prefer mediheal toner pads.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on December 10, 2023",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,다른 토너를 사용하면 피부가 눈에 띄게 수분을 공급받은 것 같습니다. 이 제품을 몇 주 동안 사용한 후에도 여전히 차이가 보이지 않고 제품도 괜찮습니다. 저는 메디힐 토너패드를 더 좋아해요.
3.0 out of 5 stars,Alz,https://www.amazon.com/gp/customer-reviews/R14NGBSNN6A5BL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Not sure if it does anything",I can’t really knock on the product but it basically feels like putting water on your face. Not sure if its doing much. Its also quite expensive relative to other toners so I might skip on it in the future. It will last you ages however. I use it generously and its not even halfway down after months,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on September 9, 2023",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,실제로 제품을 두드릴 수는 없지만 기본적으로 얼굴에 물을 얹은 듯한 느낌이 듭니다. 그것이 많은 일을 하고 있는지 확실하지 않습니다. 다른 토너에 비해 가격도 꽤 비싸서 앞으로는 건너뛸 수도 있겠네요. 그러나 그것은 오래 지속될 것입니다. 아낌없이 사용하고 있는데 몇달이 지나도 반도 안떨어져요
3.0 out of 5 stars,Aaisha Alexander,https://www.amazon.com/gp/customer-reviews/R6JUS31N4SPN8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08CMS8P67,"3.0 out of 5 stars
 Watery",I wish the toner was little thicker bcuz I have to put few layers every time,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 13, 2024",0,Verified Purchase,Scent: UnscentedSize: 8.45 Fl Oz (Pack of 1),3,토너가 좀 더 두꺼웠으면 좋겠다. 매번 몇 겹씩 덧발라야 하기 때문이다.
